timestamp,open,high,low,close,tick_volume,vwap,volume_delta,cumulative_delta,relative_volume,realized_vol,atr,implied_vol,vol_risk_premium,amihud_illiquidity,spread_proxy,efficiency_ratio,vpoc,val,vah,regime,signal,vp_position_score,order_flow_score,vwap_relation_score,liquidity_filter,vrp_filter,raw_score,filtered_score,bias_score
2026-02-26 16:00:00,67897.66,68266.33,66491.84,66894.86,66653,65932.17971731695,-36376.7042079694,-5859.525040537548,1.6765540755534707,484.8144332771766,1381.5797069409293,673.3890065881407,188.57457331096407,0.278110934609234,0.046417777722471375,0.033218661573713934,68066.94189655173,64836.909137931034,88523.81603448276,ranging,0,-6.904989907721252,-42.81783671539685,9.450232251083696,0.796350317136064,0.5,-13.289956142771356,-5.291730394510175,0.0
2026-02-26 16:00:00,67897.66,68266.33,66491.84,67006.53,67222,65936.24371561466,-28226.580268133323,2290.5988992985585,1.689657252591468,482.07458839983957,1381.5794955174633,673.3081670681169,191.2335786682773,0.2767943669100445,0.046417777722471375,0.04100057868887131,68066.94189655173,64836.909137931034,88523.81603448276,ranging,0,-6.250804443647004,-4.950050849073833,10.438414156573424,0.7971109981258333,0.5,-0.2516055749286461,-0.10027878548269861,0.0
2026-02-26 16:00:00,5164.99,5192.81,5130.47,5179.08,121459,5175.853301092926,67957.81071542979,1751154.494258023,1.2908810713146988,194.84432402779242,45.80775249667894,286.8902039978791,92.04587997008667,0.049578392306822705,0.020516375195197608,0.059283387622149415,5041.893793103449,4588.322068965517,5165.595172413794,ranging,0,31.673266013575777,85.81762142629398,1.2046619256690365,0.9769931078822155,0.5,39.1695312906278,19.13418105496007,0.0
