,50,60,70,80,90,100
5,0.014999999664723873,0.02202898547053337,0.012802926823496819,0.0027755750343203545,0.01455805916339159,0.0030160858295857906
10,0.04477611929178238,0.01751505210995674,0.027322404086589813,0.017603520303964615,0.013555596582591534,0.0050393701530992985
15,0.08037029206752777,0.049742404371500015,0.021830005571246147,0.01689000613987446,0.028159180656075478,0.013705907389521599
20,0.07871498167514801,0.05690399184823036,0.04989532381296158,0.02107429876923561,0.0368206761777401,0.02375655435025692
25,0.0890868604183197,0.053411632776260376,0.04195166379213333,0.03657218813896179,0.028294377028942108,0.0257516261190176
30,0.12782232463359833,0.07740835100412369,0.06718327105045319,0.044537417590618134,0.04128522798418999,0.03089994005858898
