Epoch 42: Steps=88, Rewards={'agent1': 2.8021409376160413, 'agent2': 2.6675109095548333, 'agent3': 2.7537382391369776, 'agent4': 4.537429878125328, 'agent5': 3.4715532945338747, 'agent6': 3.221757908853671, 'agent7': 3.4061076753436725, 'agent8': 3.8645722526235646, 'agent9': 2.5809060350832453, 'agent10': 4.374473240115405}, Losses={'agent1': 0.3481292, 'agent2': 0.36267355, 'agent3': 0.39105767, 'agent4': 0.3315344, 'agent5': 0.33073008, 'agent6': 0.31391332, 'agent7': 0.36628985, 'agent8': 0.34317383, 'agent9': 0.35300615, 'agent10': 0.3303565}
Epoch 43: Steps=92, Rewards={'agent1': 3.1442410771915426, 'agent2': 3.198939143903595, 'agent3': 4.133253690085548, 'agent4': 2.9982146044667957, 'agent5': 4.319781818946195, 'agent6': 3.594864129587311, 'agent7': 3.3702524257487703, 'agent8': 3.071362090629122, 'agent9': 3.971116228654432, 'agent10': 2.1450328932080933}, Losses={'agent1': 0.3254682, 'agent2': 0.29738018, 'agent3': 0.34091067, 'agent4': 0.30862704, 'agent5': 0.34780592, 'agent6': 0.34914574, 'agent7': 0.3855805, 'agent8': 0.3242788, 'agent9': 0.37322545, 'agent10': 0.35314316}
Epoch 44: Steps=93, Rewards={'agent1': 2.999398790332376, 'agent2': 3.9000108730255714, 'agent3': 2.824394239358162, 'agent4': 2.3957772080043926, 'agent5': 2.8290567469542776, 'agent6': 3.0270663374009925, 'agent7': 2.639098462611739, 'agent8': 4.1399795502446235, 'agent9': 3.254230720253815, 'agent10': 3.0016340686148135}, Losses={'agent1': 0.37407377, 'agent2': 0.38701123, 'agent3': 0.36710438, 'agent4': 0.45955175, 'agent5': 0.426495, 'agent6': 0.42894462, 'agent7': 0.47328267, 'agent8': 0.46315408, 'agent9': 0.39221895, 'agent10': 0.38814476}
Epoch 45: Steps=139, Rewards={'agent1': 2.399939390363211, 'agent2': 1.7791481415098662, 'agent3': 3.0217797816544425, 'agent4': 1.9605919750389882, 'agent5': 1.9342739605935508, 'agent6': 2.4531527168641074, 'agent7': 3.1350976350863617, 'agent8': 1.8095751407327032, 'agent9': 2.376345997133817, 'agent10': 1.8185858391039855}, Losses={'agent1': 0.4517376, 'agent2': 0.4180598, 'agent3': 0.368565, 'agent4': 0.34300342, 'agent5': 0.36535498, 'agent6': 0.47263798, 'agent7': 0.3816891, 'agent8': 0.41749272, 'agent9': 0.40824944, 'agent10': 0.38785586}
Epoch 46: Steps=75, Rewards={'agent1': 3.275435975693667, 'agent2': 3.414148842506041, 'agent3': 3.43500259464057, 'agent4': 4.430206045582211, 'agent5': 3.139113589105538, 'agent6': 3.240262736443979, 'agent7': 3.8718607353582466, 'agent8': 3.46425354379547, 'agent9': 3.543122844256844, 'agent10': 4.569942178085634}, Losses={'agent1': 0.43946418, 'agent2': 0.3442443, 'agent3': 0.40515038, 'agent4': 0.33304653, 'agent5': 0.4009854, 'agent6': 0.3506222, 'agent7': 0.41203338, 'agent8': 0.40706348, 'agent9': 0.37343025, 'agent10': 0.36236295}
Epoch 47: Steps=94, Rewards={'agent1': 2.8698605395400407, 'agent2': 2.643527705068993, 'agent3': 3.3167691151937473, 'agent4': 4.389208451279699, 'agent5': 2.1908612399544825, 'agent6': 3.2652638263198757, 'agent7': 3.115519981929486, 'agent8': 2.8775664642888783, 'agent9': 2.7511839505346316, 'agent10': 2.766878167269597}, Losses={'agent1': 0.27007487, 'agent2': 0.2351683, 'agent3': 0.2961914, 'agent4': 0.24908283, 'agent5': 0.25675127, 'agent6': 0.29168734, 'agent7': 0.30973947, 'agent8': 0.30416578, 'agent9': 0.30579755, 'agent10': 0.25197387}
Epoch 48: Steps=91, Rewards={'agent1': 3.225654382934933, 'agent2': 3.864370098756913, 'agent3': 4.466843852480238, 'agent4': 2.627477719532783, 'agent5': 2.7378329360520035, 'agent6': 2.2994376861250103, 'agent7': 2.2350843970301844, 'agent8': 3.4884930715857267, 'agent9': 2.377569940013193, 'agent10': 3.757265931284014}, Losses={'agent1': 0.22885464, 'agent2': 0.20405696, 'agent3': 0.23069604, 'agent4': 0.22420523, 'agent5': 0.23541443, 'agent6': 0.2734361, 'agent7': 0.19673128, 'agent8': 0.210638, 'agent9': 0.18462306, 'agent10': 0.20513031}
Epoch 49: Steps=93, Rewards={'agent1': 4.233572112623513, 'agent2': 4.20368206650403, 'agent3': 3.2950472900814085, 'agent4': 4.0144395182634955, 'agent5': 4.317374472356951, 'agent6': 3.5649346523440424, 'agent7': 2.572917624106687, 'agent8': 3.2691260624135854, 'agent9': 2.800001394298965, 'agent10': 2.5853427934512534}, Losses={'agent1': 0.17672087, 'agent2': 0.17777105, 'agent3': 0.18286446, 'agent4': 0.19724664, 'agent5': 0.17905833, 'agent6': 0.1912361, 'agent7': 0.18774867, 'agent8': 0.17526305, 'agent9': 0.20376791, 'agent10': 0.18240924}
Epoch 50: Steps=105, Rewards={'agent1': 2.1431139231251937, 'agent2': 2.110387272224092, 'agent3': 3.48623938764177, 'agent4': 2.7542250965911363, 'agent5': 2.5010793841018097, 'agent6': 2.8665750910604917, 'agent7': 3.8743260620041693, 'agent8': 3.4259573075908767, 'agent9': 2.2951822083324953, 'agent10': 3.273323151456613}, Losses={'agent1': 0.16728382, 'agent2': 0.22284693, 'agent3': 0.17958099, 'agent4': 0.20381847, 'agent5': 0.19649073, 'agent6': 0.17227434, 'agent7': 0.16889161, 'agent8': 0.19980983, 'agent9': 0.19661167, 'agent10': 0.15551417}
Epoch 51: Steps=91, Rewards={'agent1': 2.937001682333029, 'agent2': 2.491921369497572, 'agent3': 3.8212378030141547, 'agent4': 4.060552490421528, 'agent5': 2.5473576851646618, 'agent6': 2.3814619763901788, 'agent7': 3.761815958445103, 'agent8': 2.240872919067172, 'agent9': 4.503890123964871, 'agent10': 3.9928296102884953}, Losses={'agent1': 0.19390011, 'agent2': 0.20059836, 'agent3': 0.22371879, 'agent4': 0.19637603, 'agent5': 0.19789414, 'agent6': 0.19136404, 'agent7': 0.20174243, 'agent8': 0.22979678, 'agent9': 0.2068251, 'agent10': 0.2167936}
Epoch 52: Steps=101, Rewards={'agent1': 3.9376126350255243, 'agent2': 2.0413263941743347, 'agent3': 3.729489060921421, 'agent4': 3.471286671541681, 'agent5': 3.2037574522196204, 'agent6': 2.8700384730007156, 'agent7': 4.394988549202742, 'agent8': 2.8697552127948254, 'agent9': 2.156832461889954, 'agent10': 2.54164391028949}, Losses={'agent1': 0.18990697, 'agent2': 0.19086424, 'agent3': 0.20608677, 'agent4': 0.22777641, 'agent5': 0.24322075, 'agent6': 0.22454606, 'agent7': 0.21002111, 'agent8': 0.2136061, 'agent9': 0.20596682, 'agent10': 0.20044018}
Epoch 53: Steps=86, Rewards={'agent1': 4.074571930037006, 'agent2': 3.441439924768777, 'agent3': 4.319670704157102, 'agent4': 3.4794847495743624, 'agent5': 4.782870638638806, 'agent6': 2.954711461982334, 'agent7': 3.789327643190163, 'agent8': 3.2318202457373393, 'agent9': 3.7928237855809126, 'agent10': 3.141084683089193}, Losses={'agent1': 0.20792456, 'agent2': 0.19607925, 'agent3': 0.18148446, 'agent4': 0.18751436, 'agent5': 0.18272014, 'agent6': 0.16776702, 'agent7': 0.17322132, 'agent8': 0.16771047, 'agent9': 0.2056378, 'agent10': 0.15602548}
Epoch 54: Steps=74, Rewards={'agent1': 3.783484869480039, 'agent2': 4.3447703231905335, 'agent3': 3.6241842789691345, 'agent4': 3.9597476424888813, 'agent5': 4.076649024978506, 'agent6': 3.607246096350048, 'agent7': 3.3713512008297686, 'agent8': 4.268587371285852, 'agent9': 4.299336452522358, 'agent10': 4.336834030920314}, Losses={'agent1': 0.20163241, 'agent2': 0.15365139, 'agent3': 0.17071001, 'agent4': 0.18708594, 'agent5': 0.1778866, 'agent6': 0.139073, 'agent7': 0.13742359, 'agent8': 0.18407227, 'agent9': 0.1619048, 'agent10': 0.16416493}
Epoch 55: Steps=96, Rewards={'agent1': 4.444138046569421, 'agent2': 3.570773780288071, 'agent3': 2.4523050945554288, 'agent4': 4.033471737362156, 'agent5': 3.5606673686336805, 'agent6': 2.946073582579128, 'agent7': 2.2975171841691324, 'agent8': 3.392394431256072, 'agent9': 3.4145654430286996, 'agent10': 2.920665106521773}, Losses={'agent1': 0.17537962, 'agent2': 0.16758414, 'agent3': 0.17478658, 'agent4': 0.17899714, 'agent5': 0.1752606, 'agent6': 0.18886745, 'agent7': 0.15494241, 'agent8': 0.169376, 'agent9': 0.14878793, 'agent10': 0.17060237}
Epoch 56: Steps=88, Rewards={'agent1': 3.1075460652078344, 'agent2': 4.163151302491844, 'agent3': 4.487948881314131, 'agent4': 4.2680340136299995, 'agent5': 3.158471341130846, 'agent6': 4.325881275698138, 'agent7': 3.844183606436969, 'agent8': 2.1382916669153293, 'agent9': 4.167386826359163, 'agent10': 3.3711760518393565}, Losses={'agent1': 0.20433116, 'agent2': 0.20710303, 'agent3': 0.21082316, 'agent4': 0.20700441, 'agent5': 0.2031821, 'agent6': 0.20365462, 'agent7': 0.18000576, 'agent8': 0.22525997, 'agent9': 0.21954131, 'agent10': 0.2006305}
Epoch 57: Steps=80, Rewards={'agent1': 4.60337604803115, 'agent2': 4.103541852621653, 'agent3': 2.6581485840912875, 'agent4': 2.6034287363344615, 'agent5': 4.117277726113828, 'agent6': 3.3242891116611117, 'agent7': 3.0052743982160344, 'agent8': 3.334427372901055, 'agent9': 3.830815309293784, 'agent10': 2.923635204936751}, Losses={'agent1': 0.18466005, 'agent2': 0.19507715, 'agent3': 0.21182863, 'agent4': 0.19316995, 'agent5': 0.1783996, 'agent6': 0.22092293, 'agent7': 0.19546983, 'agent8': 0.19656493, 'agent9': 0.17679742, 'agent10': 0.19036305}
Epoch 58: Steps=86, Rewards={'agent1': 4.022018915924109, 'agent2': 2.733245701975239, 'agent3': 3.6277405495084465, 'agent4': 3.165217554136621, 'agent5': 3.4070490602862846, 'agent6': 3.9557590225547736, 'agent7': 3.3203125472297597, 'agent8': 2.9306467778380063, 'agent9': 2.823496519605064, 'agent10': 2.783443419565293}, Losses={'agent1': 0.22659722, 'agent2': 0.17450811, 'agent3': 0.23181221, 'agent4': 0.1917413, 'agent5': 0.21237758, 'agent6': 0.18183474, 'agent7': 0.18119334, 'agent8': 0.23351014, 'agent9': 0.21070008, 'agent10': 0.20310077}
Epoch 59: Steps=92, Rewards={'agent1': 3.2217703446473394, 'agent2': 3.845627174844525, 'agent3': 2.78397270892617, 'agent4': 4.35876287170625, 'agent5': 2.999466870654716, 'agent6': 4.349296955041618, 'agent7': 2.570587315674576, 'agent8': 3.007183955505852, 'agent9': 3.2322260668422946, 'agent10': 3.7386365970612623}, Losses={'agent1': 0.23481485, 'agent2': 0.24092229, 'agent3': 0.22543427, 'agent4': 0.27012768, 'agent5': 0.24224164, 'agent6': 0.27025262, 'agent7': 0.2220684, 'agent8': 0.21052422, 'agent9': 0.21340598, 'agent10': 0.23970208}
Epoch 60: Steps=88, Rewards={'agent1': 3.4365819093525287, 'agent2': 4.152632026441712, 'agent3': 4.044906659873479, 'agent4': 2.9596166560826775, 'agent5': 2.372378042408448, 'agent6': 4.231177275625694, 'agent7': 2.8492777727847165, 'agent8': 3.767814700891982, 'agent9': 3.317711535036572, 'agent10': 3.3706774729363462}, Losses={'agent1': 0.26929313, 'agent2': 0.25136545, 'agent3': 0.23897178, 'agent4': 0.25765532, 'agent5': 0.2658377, 'agent6': 0.22998592, 'agent7': 0.28466135, 'agent8': 0.23981296, 'agent9': 0.23703402, 'agent10': 0.2574106}
Epoch 61: Steps=104, Rewards={'agent1': 2.5314228524779887, 'agent2': 2.209847323119616, 'agent3': 3.0126658775739394, 'agent4': 2.0738445351714385, 'agent5': 3.321678909165101, 'agent6': 2.5467439009010695, 'agent7': 2.176161762711801, 'agent8': 2.495852320554332, 'agent9': 2.832492975635266, 'agent10': 4.062713617407419}, Losses={'agent1': 0.2759613, 'agent2': 0.24131298, 'agent3': 0.24135064, 'agent4': 0.2895618, 'agent5': 0.24924526, 'agent6': 0.29229376, 'agent7': 0.23828915, 'agent8': 0.21977188, 'agent9': 0.28711194, 'agent10': 0.2331398}
Epoch 62: Steps=172, Rewards={'agent1': 1.4883365009902916, 'agent2': 1.1663638902120264, 'agent3': 2.2707871962168142, 'agent4': 3.2291988209658467, 'agent5': 1.9878973533507918, 'agent6': 2.073689849160312, 'agent7': 1.9314393806917936, 'agent8': 2.1179654596342283, 'agent9': 1.4364113213742258, 'agent10': 1.388026617836065}, Losses={'agent1': 0.2647288, 'agent2': 0.24686565, 'agent3': 0.18500727, 'agent4': 0.23418371, 'agent5': 0.22305523, 'agent6': 0.22581273, 'agent7': 0.24157393, 'agent8': 0.23389232, 'agent9': 0.24970557, 'agent10': 0.23654346}
Epoch 63: Steps=64, Rewards={'agent1': 3.757922097177857, 'agent2': 4.455508175373094, 'agent3': 3.1744160070655982, 'agent4': 3.136651715054129, 'agent5': 3.6834470546944886, 'agent6': 3.1429047408520576, 'agent7': 4.24841384484631, 'agent8': 3.9672269506557756, 'agent9': 4.287527994704204, 'agent10': 3.420024493744588}, Losses={'agent1': 0.2516335, 'agent2': 0.22420563, 'agent3': 0.23062338, 'agent4': 0.24943654, 'agent5': 0.20495363, 'agent6': 0.25283247, 'agent7': 0.20646693, 'agent8': 0.26617435, 'agent9': 0.26666608, 'agent10': 0.2032283}
Epoch 64: Steps=93, Rewards={'agent1': 3.2175111470808067, 'agent2': 2.1779186053259996, 'agent3': 4.10383462540522, 'agent4': 2.137487441765841, 'agent5': 3.8890145117303256, 'agent6': 2.456224962074565, 'agent7': 4.012978726978602, 'agent8': 2.4430859136949397, 'agent9': 4.401914691467446, 'agent10': 2.4776866716333905}, Losses={'agent1': 0.16231567, 'agent2': 0.15642387, 'agent3': 0.17275245, 'agent4': 0.20584153, 'agent5': 0.17183046, 'agent6': 0.20059969, 'agent7': 0.17318863, 'agent8': 0.17352463, 'agent9': 0.1735839, 'agent10': 0.19851467}
Epoch 65: Steps=83, Rewards={'agent1': 2.9554678484019163, 'agent2': 2.37307795162459, 'agent3': 4.121083112573114, 'agent4': 3.0120582710136974, 'agent5': 4.607038436118039, 'agent6': 4.439313128498831, 'agent7': 2.686592393329571, 'agent8': 3.2234411627671116, 'agent9': 4.467345464438527, 'agent10': 3.599916481385539}, Losses={'agent1': 0.15160331, 'agent2': 0.14965455, 'agent3': 0.16674548, 'agent4': 0.16286428, 'agent5': 0.16374822, 'agent6': 0.15203187, 'agent7': 0.17478287, 'agent8': 0.16808923, 'agent9': 0.14384209, 'agent10': 0.14709541}
Epoch 66: Steps=142, Rewards={'agent1': 2.6771123397891134, 'agent2': 1.6214648309162076, 'agent3': 2.1547328889576844, 'agent4': 1.9478365448471788, 'agent5': 1.3722425231882214, 'agent6': 3.465892065820991, 'agent7': 1.631517342920436, 'agent8': 2.539751146014307, 'agent9': 2.2213798602451504, 'agent10': 1.7315068869560586}, Losses={'agent1': 0.15493199, 'agent2': 0.18883173, 'agent3': 0.1448624, 'agent4': 0.14335673, 'agent5': 0.13478528, 'agent6': 0.15684459, 'agent7': 0.15464193, 'agent8': 0.14951843, 'agent9': 0.16928603, 'agent10': 0.19403577}
Epoch 67: Steps=89, Rewards={'agent1': 3.4217614631818347, 'agent2': 2.7854219467853696, 'agent3': 2.2913796360591316, 'agent4': 2.731212758230199, 'agent5': 4.283577198149342, 'agent6': 3.912479211802537, 'agent7': 4.380197396336902, 'agent8': 2.8886688929695836, 'agent9': 2.575475287140543, 'agent10': 2.969609724419511}, Losses={'agent1': 0.1917048, 'agent2': 0.20588492, 'agent3': 0.19998136, 'agent4': 0.20781411, 'agent5': 0.19241843, 'agent6': 0.20311204, 'agent7': 0.19025028, 'agent8': 0.17832118, 'agent9': 0.19331308, 'agent10': 0.20378193}
Epoch 68: Steps=99, Rewards={'agent1': 2.7754653206872795, 'agent2': 3.0944186761828285, 'agent3': 2.429686196224235, 'agent4': 3.0839864871592813, 'agent5': 2.919860425528125, 'agent6': 3.376671638583421, 'agent7': 2.7971677247591162, 'agent8': 2.8190267735270607, 'agent9': 4.345094100244747, 'agent10': 2.5699362579369605}, Losses={'agent1': 0.1955669, 'agent2': 0.22609171, 'agent3': 0.18678835, 'agent4': 0.21530083, 'agent5': 0.20062302, 'agent6': 0.20092721, 'agent7': 0.17926855, 'agent8': 0.2123784, 'agent9': 0.19141006, 'agent10': 0.1996033}
Epoch 69: Steps=96, Rewards={'agent1': 2.066190795564968, 'agent2': 3.163273127994948, 'agent3': 3.621661266870687, 'agent4': 3.7570794523814928, 'agent5': 3.6718576723189984, 'agent6': 4.514925301193823, 'agent7': 2.8737248794079275, 'agent8': 3.6432320911346796, 'agent9': 3.1468752484395686, 'agent10': 2.6095198751587616}, Losses={'agent1': 0.20581469, 'agent2': 0.205486, 'agent3': 0.22644816, 'agent4': 0.20179963, 'agent5': 0.21250537, 'agent6': 0.24589342, 'agent7': 0.20922388, 'agent8': 0.21032552, 'agent9': 0.20300548, 'agent10': 0.21093504}
Epoch 70: Steps=93, Rewards={'agent1': 3.269810829460693, 'agent2': 2.46421925296865, 'agent3': 3.691228186716258, 'agent4': 2.444171371850791, 'agent5': 2.264928622004661, 'agent6': 3.5290088465773835, 'agent7': 3.7048111455994075, 'agent8': 3.2284682393307276, 'agent9': 2.8657663894094885, 'agent10': 4.416849481248921}, Losses={'agent1': 0.19851293, 'agent2': 0.2362585, 'agent3': 0.19848613, 'agent4': 0.21558727, 'agent5': 0.21262215, 'agent6': 0.18235515, 'agent7': 0.20719548, 'agent8': 0.16727574, 'agent9': 0.20009543, 'agent10': 0.20896876}
Epoch 71: Steps=86, Rewards={'agent1': 3.095291730769762, 'agent2': 4.102350030470553, 'agent3': 3.689703419102365, 'agent4': 2.9848060861884074, 'agent5': 2.863523103327137, 'agent6': 4.5216684687969595, 'agent7': 4.443865067804665, 'agent8': 3.3483119625182574, 'agent9': 4.097414482853205, 'agent10': 4.070051798508719}, Losses={'agent1': 0.19451559, 'agent2': 0.21745794, 'agent3': 0.21130656, 'agent4': 0.2351469, 'agent5': 0.24869026, 'agent6': 0.18461578, 'agent7': 0.20926586, 'agent8': 0.19582471, 'agent9': 0.19245063, 'agent10': 0.171551}
Epoch 72: Steps=94, Rewards={'agent1': 3.7098797495716416, 'agent2': 2.5170338511779757, 'agent3': 2.2755558283696167, 'agent4': 3.5991710302217426, 'agent5': 3.43398697077621, 'agent6': 3.381393502667019, 'agent7': 2.498879748675985, 'agent8': 2.385468264814365, 'agent9': 3.1561081772227526, 'agent10': 4.10691578449491}, Losses={'agent1': 0.19829263, 'agent2': 0.19669347, 'agent3': 0.21237345, 'agent4': 0.2261968, 'agent5': 0.23564216, 'agent6': 0.22967131, 'agent7': 0.25019485, 'agent8': 0.21641006, 'agent9': 0.22180635, 'agent10': 0.22216241}
Epoch 73: Steps=96, Rewards={'agent1': 4.450482872908567, 'agent2': 2.991511579934771, 'agent3': 2.1698081016113617, 'agent4': 2.4871700223728683, 'agent5': 3.3694783573902582, 'agent6': 4.088473687174532, 'agent7': 3.3040546336569236, 'agent8': 4.086992085707202, 'agent9': 3.2819425047508877, 'agent10': 2.6006931348969364}, Losses={'agent1': 0.29610136, 'agent2': 0.24264991, 'agent3': 0.28203374, 'agent4': 0.27373496, 'agent5': 0.2700379, 'agent6': 0.2650137, 'agent7': 0.25052193, 'agent8': 0.26428932, 'agent9': 0.32275522, 'agent10': 0.30057296}
Epoch 74: Steps=73, Rewards={'agent1': 3.6633860430114686, 'agent2': 3.1749872888645267, 'agent3': 3.918103247230181, 'agent4': 4.1615915299216, 'agent5': 3.678439281507283, 'agent6': 4.084497848921321, 'agent7': 3.019278409019724, 'agent8': 4.3853690636980724, 'agent9': 3.3929265301849565, 'agent10': 4.501350878312961}, Losses={'agent1': 0.279138, 'agent2': 0.3348805, 'agent3': 0.32341862, 'agent4': 0.31014347, 'agent5': 0.33957273, 'agent6': 0.3170139, 'agent7': 0.38046753, 'agent8': 0.28473112, 'agent9': 0.3363713, 'agent10': 0.34280512}
Epoch 75: Steps=90, Rewards={'agent1': 2.34925537429035, 'agent2': 2.680421787086261, 'agent3': 4.097414675400377, 'agent4': 2.882476303499003, 'agent5': 4.207101397644395, 'agent6': 3.776302210640249, 'agent7': 4.470080491300473, 'agent8': 2.7587912263381615, 'agent9': 2.920462287016848, 'agent10': 3.050897938854961}, Losses={'agent1': 0.38369244, 'agent2': 0.30864072, 'agent3': 0.25810224, 'agent4': 0.30290085, 'agent5': 0.29302484, 'agent6': 0.27786198, 'agent7': 0.2739243, 'agent8': 0.31181762, 'agent9': 0.33227363, 'agent10': 0.26379603}
Epoch 76: Steps=112, Rewards={'agent1': 3.1594541249909427, 'agent2': 2.1467874735402117, 'agent3': 3.7566916582909866, 'agent4': 2.2088652705570864, 'agent5': 2.590844884620912, 'agent6': 3.27617468828979, 'agent7': 2.8773392933861563, 'agent8': 2.308315687166886, 'agent9': 2.7997282334174645, 'agent10': 3.0462884942302444}, Losses={'agent1': 0.19479266, 'agent2': 0.22826782, 'agent3': 0.19466773, 'agent4': 0.1979857, 'agent5': 0.17707235, 'agent6': 0.21197873, 'agent7': 0.23376316, 'agent8': 0.17890102, 'agent9': 0.19740333, 'agent10': 0.22800134}
Epoch 77: Steps=123, Rewards={'agent1': 2.8777745617920543, 'agent2': 1.9485625838827862, 'agent3': 2.1354819716551527, 'agent4': 2.275906627220557, 'agent5': 1.8849091753927762, 'agent6': 2.028084179897054, 'agent7': 1.6791241099944108, 'agent8': 3.651434129779236, 'agent9': 2.3339971513176403, 'agent10': 1.5223010630522904}, Losses={'agent1': 0.21952453, 'agent2': 0.2053103, 'agent3': 0.19402257, 'agent4': 0.23345374, 'agent5': 0.19900215, 'agent6': 0.24681091, 'agent7': 0.22927213, 'agent8': 0.23805204, 'agent9': 0.22225206, 'agent10': 0.24710402}
Epoch 78: Steps=79, Rewards={'agent1': 4.450108716074645, 'agent2': 4.0342627001669085, 'agent3': 3.6694332191982793, 'agent4': 4.226083370198875, 'agent5': 3.4582979044329565, 'agent6': 3.4905022937397794, 'agent7': 3.5240105501495016, 'agent8': 4.311985882002446, 'agent9': 2.3225885454007824, 'agent10': 3.593663208846154}, Losses={'agent1': 0.17543419, 'agent2': 0.22229894, 'agent3': 0.19961503, 'agent4': 0.20964515, 'agent5': 0.17358685, 'agent6': 0.21325019, 'agent7': 0.22261569, 'agent8': 0.19553241, 'agent9': 0.19438839, 'agent10': 0.19220757}
Epoch 79: Steps=80, Rewards={'agent1': 2.64315662614265, 'agent2': 3.4746871548452205, 'agent3': 2.8674881364119638, 'agent4': 2.6658138256811608, 'agent5': 2.9757401483121657, 'agent6': 2.8960377367753427, 'agent7': 4.3345704455285645, 'agent8': 4.463803329002765, 'agent9': 2.496780765873614, 'agent10': 2.9451857715429517}, Losses={'agent1': 0.21886626, 'agent2': 0.21460995, 'agent3': 0.15528537, 'agent4': 0.20786843, 'agent5': 0.21994048, 'agent6': 0.20936808, 'agent7': 0.2144824, 'agent8': 0.21525033, 'agent9': 0.1964772, 'agent10': 0.21953529}
Epoch 80: Steps=77, Rewards={'agent1': 3.226459850664284, 'agent2': 4.434130260130648, 'agent3': 3.842756081839621, 'agent4': 3.6960050654820744, 'agent5': 3.327920441754329, 'agent6': 2.8341442695779455, 'agent7': 3.823073145810049, 'agent8': 4.307791227131577, 'agent9': 3.850324172656492, 'agent10': 4.367595396891556}, Losses={'agent1': 0.1685684, 'agent2': 0.19383487, 'agent3': 0.19215338, 'agent4': 0.17999554, 'agent5': 0.20885639, 'agent6': 0.18541671, 'agent7': 0.16462503, 'agent8': 0.17514741, 'agent9': 0.14365731, 'agent10': 0.16334814}
Epoch 81: Steps=103, Rewards={'agent1': 2.768887798669234, 'agent2': 2.4553883979570568, 'agent3': 2.8555498720595263, 'agent4': 1.9177047084186996, 'agent5': 2.7757830719376404, 'agent6': 3.456213300862616, 'agent7': 3.6678730509233293, 'agent8': 3.2806926730899546, 'agent9': 4.119695249579473, 'agent10': 3.014925177794103}, Losses={'agent1': 0.18365242, 'agent2': 0.16981126, 'agent3': 0.1571367, 'agent4': 0.14594267, 'agent5': 0.15065886, 'agent6': 0.1590538, 'agent7': 0.16521592, 'agent8': 0.18698658, 'agent9': 0.167088, 'agent10': 0.16999885}
Epoch 82: Steps=96, Rewards={'agent1': 3.1662686717494473, 'agent2': 3.5296573260092017, 'agent3': 2.613240591589489, 'agent4': 4.174256147099338, 'agent5': 2.7083151719511505, 'agent6': 3.0696366113484124, 'agent7': 3.5976417776585747, 'agent8': 4.641747290698457, 'agent9': 2.858725307046758, 'agent10': 4.08186559036464}, Losses={'agent1': 0.16529775, 'agent2': 0.17476475, 'agent3': 0.17320424, 'agent4': 0.1621523, 'agent5': 0.15989253, 'agent6': 0.15961766, 'agent7': 0.15283877, 'agent8': 0.15606503, 'agent9': 0.14969607, 'agent10': 0.19446607}
Epoch 83: Steps=95, Rewards={'agent1': 3.6439708956106776, 'agent2': 2.681811718561474, 'agent3': 2.8548577802808386, 'agent4': 4.015444472490558, 'agent5': 3.2428322658725235, 'agent6': 2.8945978969969035, 'agent7': 4.058710500274373, 'agent8': 4.515298819502502, 'agent9': 2.2942133527985877, 'agent10': 3.1117615445391205}, Losses={'agent1': 0.23937315, 'agent2': 0.19368906, 'agent3': 0.23786758, 'agent4': 0.20348042, 'agent5': 0.20032233, 'agent6': 0.17963782, 'agent7': 0.23789056, 'agent8': 0.22005276, 'agent9': 0.1892581, 'agent10': 0.17412747}
Epoch 84: Steps=161, Rewards={'agent1': 1.9108834180704268, 'agent2': 1.6515516609287506, 'agent3': 1.90460073079888, 'agent4': 3.200844360864114, 'agent5': 1.525001638577569, 'agent6': 1.8002485783899973, 'agent7': 1.7712221485099648, 'agent8': 1.7210744821822321, 'agent9': 1.5038139298317046, 'agent10': 1.9698350153026858}, Losses={'agent1': 0.23710969, 'agent2': 0.25048977, 'agent3': 0.24769928, 'agent4': 0.27734637, 'agent5': 0.22595227, 'agent6': 0.24474806, 'agent7': 0.2591294, 'agent8': 0.23155516, 'agent9': 0.24755141, 'agent10': 0.27753684}
Epoch 85: Steps=82, Rewards={'agent1': 3.0806300010291836, 'agent2': 2.818056370424534, 'agent3': 3.511634250891203, 'agent4': 2.6583131536562354, 'agent5': 3.2256206005295853, 'agent6': 3.4202953553088653, 'agent7': 2.8286852991599605, 'agent8': 3.217399332038161, 'agent9': 3.1150283977822815, 'agent10': 4.42123456691592}, Losses={'agent1': 0.2789793, 'agent2': 0.2540572, 'agent3': 0.25095546, 'agent4': 0.30753306, 'agent5': 0.28030187, 'agent6': 0.26407737, 'agent7': 0.3101448, 'agent8': 0.30498418, 'agent9': 0.2984417, 'agent10': 0.3200708}
Epoch 86: Steps=66, Rewards={'agent1': 3.359640516863741, 'agent2': 4.602112884651458, 'agent3': 4.142524466694939, 'agent4': 4.031852934184864, 'agent5': 4.481278800571395, 'agent6': 3.6435197084674296, 'agent7': 2.823681896929455, 'agent8': 4.695771374175389, 'agent9': 4.243532207473124, 'agent10': 3.6009938922835456}, Losses={'agent1': 0.27962163, 'agent2': 0.21626428, 'agent3': 0.25280485, 'agent4': 0.23961554, 'agent5': 0.24973197, 'agent6': 0.19258857, 'agent7': 0.2322071, 'agent8': 0.23658885, 'agent9': 0.23772447, 'agent10': 0.23637351}
