2026-03-18T01:04:21.632799,short_20260318_004337,short,5002.36,4996.86,2026-03-18 00:43:37.336758,2026-03-18 01:04:21.631799,5.5,TP,0,0.9548393967367885,0.5337867651578412,0,-0.15054574362356804
2026-03-18T01:35:21.991072,short_20260318_011850,short,5000.12,5004.04,2026-03-18 01:18:50.275724,2026-03-18 01:35:21.991072,-3.9200000000000728,SL,0,0.9488535948135212,0.5278009632345738,0,-0.06092268971904696
