timestamp,open,high,low,close,tick_volume,vwap,volume_delta,cumulative_delta,relative_volume,realized_vol,atr,implied_vol,vol_risk_premium,amihud_illiquidity,spread_proxy,efficiency_ratio,vpoc,val,vah,regime,signal,vp_position_score,order_flow_score,vwap_relation_score,liquidity_filter,vrp_filter,raw_score,filtered_score,bias_score
2026-02-26 19:15:00,66880.55,66895.12,66863.9,66894.86,93,67108.40696573189,91.45099295326636,-1432.0338456169782,0.06009304729904368,75.3306563208862,219.51484253749115,106.20098631924637,30.870329998360162,1.1874273676113911,0.007703964469103253,0.15001459802351294,68156.57431034482,67263.30224137931,68481.40051724139,ranging,0,-76.88689782703933,-20.483080497903977,-21.1807740231159,0.7710503861900107,0.5,-39.12174827485954,-15.082419557879415,0.0
2026-02-26 19:15:00,66880.55,66995.9,66815.05,66995.9,657,67105.46523268604,657.0,-866.4848385702444,0.4169310826246986,76.70807174229498,239.4654824455743,115.84060392435727,39.13253218206229,1.1712151648331635,0.007795434728730956,0.1008121543686117,68156.57431034482,67263.30224137931,68562.60706896552,ranging,0,-72.35222416789755,9.975528529862244,-10.529733277886589,0.7706444388528914,0.5,-24.059121542254225,-9.270514110112009,0.0
2026-02-26 19:15:00,5180.33,5181.45,5177.2,5178.53,1880,5181.1006085977615,-703.3411764706526,20062.091153923553,0.6613663547456554,27.25075174212704,7.103575557022471,44.45339662001065,17.20264487788361,0.2178882425894059,0.00304605052371027,0.15370705244122346,5183.501379310344,5170.566896551724,5193.848965517242,ranging,0,-28.200090933582647,14.846883102583735,-9.206639351879513,1.0,0.5,-7.444749570349881,-3.7223747851749405,0.0
